Date,Channel Name,Total Views,Total Subscribers
2025-09-02,Bol News,4091729496,8110000
2025-09-02,Hum News,550447296,1780000
2025-09-02,Neo news,737373400,2310000
2025-09-03,Geo Entertainment,1528901175,3830000
2025-09-03,Geo News,11106204063,19800000
2025-09-03,Samma Entertainment,91075825,170000
2025-09-03,Samma News,7350284246,13700000
2025-09-03,Dawn news,856448683,2240000
2025-09-03,Express News,1889177132,5250000
2025-09-03,ARY News,9393566990,15500000
2025-09-03,ARY Digital,67766726454,65100000
2025-09-03,Duniya News,5223388235,9220000
2025-09-03,Aaj News,556511401,1750000
2025-09-03,92 News,2163297617,6190000
2025-09-03,GNN News,1863828047,3730000
2025-09-03,Public News,1263248650,3460000
2025-09-03,24 News hd,4160791515,9200000
2025-09-03,Bol News,4092458435,8110000
2025-09-03,Hum News,550931294,1780000
2025-09-03,Neo news,737672484,2310000
2025-09-04,Geo Entertainment,1529424955,3830000
2025-09-04,Geo News,11114550312,19800000
2025-09-04,Samma Entertainment,91089531,170000
2025-09-04,Samma News,7355763385,13700000
2025-09-04,Dawn news,857039459,2240000
2025-09-04,Express News,1891072509,5250000
2025-09-04,ARY News,9396876820,15500000
2025-09-04,ARY Digital,67801821056,65200000
2025-09-04,Duniya News,5225474348,9220000
2025-09-04,Aaj News,557358878,1760000
2025-09-04,92 News,2164241777,6190000
2025-09-04,GNN News,1864783136,3730000
2025-09-04,Public News,1264070885,3470000
2025-09-04,24 News hd,4162323391,9200000
2025-09-04,Bol News,4093168362,8110000
2025-09-04,Hum News,551444834,1780000
2025-09-04,Neo news,738174410,2310000
2025-09-05,Geo Entertainment,1529807891,3830000
2025-09-05,Geo News,11120508474,19800000
2025-09-05,Samma Entertainment,91098551,170000
2025-09-05,Samma News,7358937062,13700000
2025-09-05,Dawn news,857396859,2240000
2025-09-05,Express News,1892380686,5260000
2025-09-05,ARY News,9398980078,15500000
2025-09-05,ARY Digital,67824650622,65200000
2025-09-05,Duniya News,5226590760,9220000
2025-09-05,Aaj News,557902891,1760000
2025-09-05,92 News,2164766920,6190000
2025-09-05,GNN News,1865336029,3730000
2025-09-05,Public News,1264659242,3470000
2025-09-05,24 News hd,4163332413,9200000
2025-09-05,Bol News,4093740199,8110000
2025-09-05,Hum News,551841306,1780000
2025-09-05,Neo news,738454919,2310000
2025-09-06,Geo Entertainment,1530394694,3830000
2025-09-06,Geo News,11128169158,19800000
2025-09-06,Samma Entertainment,91112314,170000
2025-09-06,Samma News,7363162212,13700000
2025-09-06,Dawn news,857932889,2240000
2025-09-06,Express News,1894332944,5260000
2025-09-06,ARY News,9401786880,15500000
2025-09-06,ARY Digital,67866120188,65200000
2025-09-06,Duniya News,5227980660,9220000
2025-09-06,Aaj News,558418413,1760000
2025-09-06,92 News,2165767631,6200000
2025-09-06,GNN News,1866173959,3730000
2025-09-06,Public News,1265474712,3470000
2025-09-06,24 News hd,4164815472,9210000
2025-09-06,Bol News,4094604616,8110000
2025-09-06,Hum News,552370750,1780000
2025-09-06,Neo news,738985661,2310000
2025-09-07,Geo Entertainment,1530660754,3830000
2025-09-07,Geo News,11135037285,19800000
2025-09-07,Samma Entertainment,91123448,170000
2025-09-07,Samma News,7366925183,13700000
2025-09-07,Dawn news,858340137,2250000
2025-09-07,Express News,1895820748,5260000
2025-09-07,ARY News,9403994626,15500000
2025-09-07,ARY Digital,67893864332,65200000
2025-09-07,Duniya News,5229111399,9220000
2025-09-07,Aaj News,558901228,1760000
2025-09-07,92 News,2166716996,6200000
2025-09-07,GNN News,1866767242,3730000
2025-09-07,Public News,1266027264,3470000
2025-09-07,24 News hd,4166080460,9210000
2025-09-07,Bol News,4095340581,8110000
2025-09-07,Hum News,552731739,1780000
2025-09-07,Neo news,739438641,2310000
2025-09-08,Geo Entertainment,1531048188,3840000
2025-09-08,Geo News,11143030427,19900000
2025-09-08,Samma Entertainment,91136658,170000
2025-09-08,Samma News,7371261247,13700000
2025-09-08,Dawn news,858858429,2250000
2025-09-08,Express News,1897076744,5260000
2025-09-08,ARY News,9407094927,15500000
2025-09-08,ARY Digital,67917118992,65200000
2025-09-08,Duniya News,5230485827,9230000
2025-09-08,Aaj News,559706451,1760000
2025-09-08,92 News,2167651316,6200000
2025-09-08,GNN News,1867398503,3730000
2025-09-08,Public News,1266656880,3470000
2025-09-08,24 News hd,4167261207,9210000
2025-09-08,Bol News,4095931102,8110000
2025-09-08,Hum News,553130260,1780000
2025-09-08,Neo news,739851571,2310000
2025-09-09,Geo Entertainment,1531269615,3840000
2025-09-09,Geo News,11149353844,19900000
2025-09-09,Samma Entertainment,91150163,170000
2025-09-09,Samma News,7374145792,13700000
2025-09-09,Dawn news,859133230,2250000
2025-09-09,Express News,1898226791,5270000
2025-09-09,ARY News,9410098368,15500000
2025-09-09,ARY Digital,67933775621,65200000
2025-09-09,Duniya News,5231471231,9230000
2025-09-09,Aaj News,560105777,1760000
2025-09-09,92 News,2168169060,6200000
2025-09-09,GNN News,1867948250,3740000
2025-09-09,Public News,1267176616,3470000
2025-09-09,24 News hd,4168123043,9210000
2025-09-09,Bol News,4096483624,8120000
2025-09-09,Hum News,553432442,1780000
2025-09-09,Neo news,740155829,2310000
2025-09-10,Geo Entertainment,1531674513,3840000
2025-09-10,Geo News,11157156423,19900000
2025-09-10,Samma Entertainment,91164178,170000
2025-09-10,Samma News,7378308396,13700000
2025-09-10,Dawn news,859597917,2250000
2025-09-10,Express News,1899567468,5270000
2025-09-10,ARY News,9413514575,15500000
2025-09-10,ARY Digital,67957794844,65300000
2025-09-10,Duniya News,5233028273,9230000
2025-09-10,Aaj News,560525263,1770000
2025-09-10,92 News,2168981258,6200000
2025-09-10,GNN News,1868826518,3740000
2025-09-10,Public News,1267824580,3470000
2025-09-10,24 News hd,4169407767,9210000
2025-09-10,Bol News,4097252272,8120000
2025-09-10,Hum News,553908975,1780000
2025-09-10,Neo news,740700376,2320000
2025-09-11,Geo Entertainment,1532076286,3840000
2025-09-11,Geo News,11168269906,19900000
2025-09-11,Samma Entertainment,91176810,170000
2025-09-11,Samma News,7382829782,13700000
2025-09-11,Dawn news,860463123,2250000
2025-09-11,Express News,1901145618,5270000
2025-09-11,ARY News,9417926086,15500000
2025-09-11,ARY Digital,67980069288,65300000
2025-09-11,Duniya News,5234779676,9230000
2025-09-11,Aaj News,561286140,1770000
2025-09-11,92 News,2170855668,6200000
2025-09-11,GNN News,1869989924,3740000
2025-09-11,Public News,1268462477,3470000
2025-09-11,24 News hd,4170671460,9220000
2025-09-11,Bol News,4098054829,8120000
2025-09-11,Hum News,554453299,1780000
2025-09-11,Neo news,741240546,2320000
2025-09-12,Geo Entertainment,1532454275,3840000
2025-09-12,Geo News,11176298824,19900000
2025-09-12,Samma Entertainment,91190623,170000
2025-09-12,Samma News,7387228704,13800000
2025-09-12,Dawn news,861440154,2250000
2025-09-12,Express News,1902385817,5270000
2025-09-12,ARY News,9421202258,15500000
2025-09-12,ARY Digital,68023895856,65300000
2025-09-12,Duniya News,5236624938,9240000
2025-09-12,Aaj News,561979656,1770000
2025-09-12,92 News,2171955004,6210000
2025-09-12,GNN News,1871253620,3740000
2025-09-12,Public News,1269198412,3470000
2025-09-12,24 News hd,4172114486,9220000
2025-09-12,Bol News,4098690358,8120000
2025-09-12,Hum News,554912298,1780000
2025-09-12,Neo news,741656869,2320000
2025-09-13,Geo Entertainment,1532773011,3840000
2025-09-13,Geo News,11182721192,19900000
2025-09-13,Samma Entertainment,91206497,170000
2025-09-13,Samma News,7391569125,13800000
2025-09-13,Dawn news,861955826,2250000
2025-09-13,Express News,1903568920,5270000
2025-09-13,ARY News,9423518501,15500000
2025-09-13,ARY Digital,68058713127,65300000
2025-09-13,Duniya News,5238595846,9240000
2025-09-13,Aaj News,562417287,1770000
2025-09-13,92 News,2172855575,6210000
2025-09-13,GNN News,1872230988,3740000
2025-09-13,Public News,1270091462,3470000
2025-09-13,24 News hd,4173699349,9220000
2025-09-13,Bol News,4099504054,8120000
2025-09-13,Hum News,555365872,1780000
2025-09-13,Neo news,742099385,2320000
2025-09-14,Geo Entertainment,1532955796,3840000
2025-09-14,Geo News,11187670891,19900000
2025-09-14,Samma Entertainment,91222235,170000
2025-09-14,Samma News,7394927952,13800000
2025-09-14,Dawn news,862227743,2250000
2025-09-14,Express News,1904585674,5280000
2025-09-14,ARY News,9425220391,15500000
2025-09-14,ARY Digital,68082865343,65300000
2025-09-14,Duniya News,5240005132,9240000
2025-09-14,Aaj News,562948559,1770000
2025-09-14,92 News,2173539336,6210000
2025-09-14,GNN News,1872871976,3740000
2025-09-14,Public News,1270764790,3470000
2025-09-14,24 News hd,4175040185,9220000
2025-09-14,Bol News,4100296757,8120000
2025-09-14,Hum News,555683110,1780000
2025-09-14,Neo news,742447466,2320000
2025-09-15,Geo Entertainment,1533169848,3840000
2025-09-15,Geo News,11194466455,19900000
2025-09-15,Samma Entertainment,91239045,170000
2025-09-15,Samma News,7398730027,13800000
2025-09-15,Dawn news,862510217,2250000
2025-09-15,Express News,1905539392,5280000
2025-09-15,ARY News,9428792954,15500000
2025-09-15,ARY Digital,68106741911,65300000
2025-09-15,Duniya News,5241342899,9240000
2025-09-15,Aaj News,563386711,1770000
2025-09-15,92 News,2174229828,6210000
2025-09-15,GNN News,1873477913,3740000
2025-09-15,Public News,1271313000,3480000
2025-09-15,24 News hd,4176506450,9230000
2025-09-15,Bol News,4100995307,8120000
2025-09-15,Hum News,556037996,1790000
2025-09-15,Neo news,742765970,2320000
2025-09-16,Geo Entertainment,1533366021,3840000
2025-09-16,Geo News,11199402631,19900000
2025-09-16,Samma Entertainment,91255289,170000
2025-09-16,Samma News,7401516440,13800000
2025-09-16,Dawn news,862885117,2250000
2025-09-16,Express News,1906414054,5280000
2025-09-16,ARY News,9431770481,15500000
2025-09-16,ARY Digital,68124550024,65400000
2025-09-16,Duniya News,5242590662,9240000
2025-09-16,Aaj News,563779516,1770000
2025-09-16,92 News,2174749403,6210000
2025-09-16,GNN News,1874103458,3740000
2025-09-16,Public News,1271788678,3480000
2025-09-16,24 News hd,4177674243,9230000
2025-09-16,Bol News,4101590647,8120000
2025-09-16,Hum News,556328536,1790000
2025-09-16,Neo news,743034909,2320000
2025-09-17,Geo Entertainment,1533743923,3840000
2025-09-17,Geo News,11205065469,19900000
2025-09-17,Samma Entertainment,91275082,170000
2025-09-17,Samma News,7405188933,13800000
2025-09-17,Dawn news,863308962,2250000
2025-09-17,Express News,1907607687,5280000
2025-09-17,ARY News,9434853140,15500000
2025-09-17,ARY Digital,68148651627,65400000
2025-09-17,Duniya News,5244220723,9250000
2025-09-17,Aaj News,564135158,1770000
2025-09-17,92 News,2175377229,6210000
2025-09-17,GNN News,1874847574,3740000
2025-09-17,Public News,1272434422,3480000
2025-09-17,24 News hd,4178898407,9230000
2025-09-17,Bol News,4102183991,8130000
2025-09-17,Hum News,556644775,1790000
2025-09-17,Neo news,743436341,2320000
2025-09-18,Geo Entertainment,1534373150,3840000
2025-09-18,Geo News,11211516667,19900000
2025-09-18,Samma Entertainment,91292930,170000
2025-09-18,Samma News,7409113475,13800000
2025-09-18,Dawn news,863668093,2260000
2025-09-18,Express News,1908801497,5280000
2025-09-18,ARY News,9438342986,15500000
2025-09-18,ARY Digital,68172642980,65400000
2025-09-18,Duniya News,5246507746,9250000
2025-09-18,Aaj News,564524407,1770000
2025-09-18,92 News,2176133617,6210000
2025-09-18,GNN News,1875609141,3750000
2025-09-18,Public News,1272928716,3480000
2025-09-18,24 News hd,4179972024,9230000
2025-09-18,Bol News,4102984664,8130000
2025-09-18,Hum News,556986546,1790000
2025-09-18,Neo news,743787696,2320000
2025-09-19,Geo Entertainment,1534880507,3840000
2025-09-19,Geo News,11217014672,19900000
2025-09-19,Samma Entertainment,91313663,170000
2025-09-19,Samma News,7411666849,13800000
2025-09-19,Dawn news,863939686,2260000
2025-09-19,Express News,1909835850,5280000
2025-09-19,ARY News,9440400193,15500000
2025-09-19,ARY Digital,68209299761,65400000
2025-09-19,Duniya News,5247929297,9250000
2025-09-19,Aaj News,564727834,1780000
2025-09-19,92 News,2176670777,6210000
2025-09-19,GNN News,1876342297,3750000
2025-09-19,Public News,1273302018,3480000
2025-09-19,24 News hd,4180840924,9230000
2025-09-19,Bol News,4103565829,8130000
2025-09-19,Hum News,557528295,1790000
2025-09-19,Neo news,744258317,2320000
2025-09-20,Geo Entertainment,1535303933,3840000
2025-09-20,Geo News,11224582810,19900000
2025-09-20,Samma Entertainment,91331355,170000
2025-09-20,Samma News,7416694818,13800000
2025-09-20,Dawn news,864468590,2260000
2025-09-20,Express News,1911844850,5290000
2025-09-20,ARY News,9442894084,15500000
2025-09-20,ARY Digital,68250316205,65400000
2025-09-20,Duniya News,5250382222,9260000
2025-09-20,Aaj News,565154220,1780000
2025-09-20,92 News,2177510023,6210000
2025-09-20,GNN News,1877371345,3750000
2025-09-20,Public News,1273827388,3480000
2025-09-20,24 News hd,4182609645,9240000
2025-09-20,Bol News,4104387783,8130000
2025-09-20,Hum News,558466876,1790000
2025-09-20,Neo news,744599197,2320000
2025-09-21,Geo Entertainment,1535619975,3840000
2025-09-21,Geo News,11229446347,19900000
2025-09-21,Samma Entertainment,91356618,170000
2025-09-21,Samma News,7420499666,13800000
2025-09-21,Dawn news,864748718,2260000
2025-09-21,Express News,1913363591,5290000
2025-09-21,ARY News,9444617619,15500000
2025-09-21,ARY Digital,68280268576,65500000
2025-09-21,Duniya News,5252244002,9260000
2025-09-21,Aaj News,565191626,1780000
2025-09-21,92 News,2178245960,6210000
2025-09-21,GNN News,1878205248,3750000
2025-09-21,Public News,1274238210,3480000
2025-09-21,24 News hd,4182824420,9240000
2025-09-21,Bol News,4104911031,8130000
2025-09-21,Hum News,559345629,1790000
2025-09-21,Neo news,744897969,2320000
2025-09-22,Geo Entertainment,1536008427,3840000
2025-09-22,Geo News,11236478755,19900000
2025-09-22,Samma Entertainment,91392700,170000
2025-09-22,Samma News,7424901854,13800000
2025-09-22,Dawn news,865162381,2260000
2025-09-22,Express News,1914845103,5290000
2025-09-22,ARY News,9447840551,15500000
2025-09-22,ARY Digital,68311618120,65500000
2025-09-22,Duniya News,5254321214,9260000
2025-09-22,Aaj News,565871771,1780000
2025-09-22,92 News,2179003565,6210000
2025-09-22,GNN News,1879305241,3750000
2025-09-22,Public News,1274989548,3480000
2025-09-22,24 News hd,4184472860,9240000
2025-09-22,Bol News,4105959281,8130000
2025-09-22,Hum News,559904434,1790000
2025-09-22,Neo news,745218585,2320000
2025-09-23,Geo Entertainment,1536332283,3850000
2025-09-23,Geo News,11240617569,19900000
2025-09-23,Samma Entertainment,91422027,170000
2025-09-23,Samma News,7428590632,13800000
2025-09-23,Dawn news,865446316,2260000
2025-09-23,Express News,1915892927,5290000
2025-09-23,ARY News,9449745284,15500000
2025-09-23,ARY Digital,68327695722,65500000
2025-09-23,Duniya News,5256002486,9260000
2025-09-23,Aaj News,566130275,1780000
2025-09-23,92 News,2179005760,6220000
2025-09-23,GNN News,1879879606,3750000
2025-09-23,Public News,1275635661,3480000
2025-09-23,24 News hd,4185409572,9240000
2025-09-23,Bol News,4106674881,8130000
2025-09-23,Hum News,560332517,1790000
2025-09-23,Neo news,745451549,2320000
2025-09-24,Geo Entertainment,1537102540,3850000
2025-09-24,Geo News,11246401127,19900000
2025-09-24,Samma Entertainment,91478670,170000
2025-09-24,Samma News,7434028136,13800000
2025-09-24,Dawn news,865783229,2260000
2025-09-24,Express News,1913363125,5290000
2025-09-24,ARY News,9452277956,15500000
2025-09-24,ARY Digital,68356626801,65500000
2025-09-24,Duniya News,5257936274,9270000
2025-09-24,Aaj News,566367579,1780000
2025-09-24,92 News,2176528218,6220000
2025-09-24,GNN News,1880999196,3750000
2025-09-24,Public News,1276320628,3480000
2025-09-24,24 News hd,4186234816,9240000
2025-09-24,Bol News,4107428101,8130000
2025-09-24,Hum News,560806660,1790000
2025-09-24,Neo news,745803296,2320000
2025-09-25,Geo Entertainment,1537493306,3850000
2025-09-25,Geo News,11250745848,19900000
2025-09-25,Samma Entertainment,91521670,170000
2025-09-25,Samma News,7437300474,13800000
2025-09-25,Dawn news,866025131,2260000
2025-09-25,Express News,1914391028,5290000
2025-09-25,ARY News,9453985982,15500000
2025-09-25,ARY Digital,68376294242,65500000
2025-09-25,Duniya News,5259128676,9270000
2025-09-25,Aaj News,566754961,1780000
2025-09-25,92 News,2179307394,6220000
2025-09-25,GNN News,1881940214,3750000
2025-09-25,Public News,1276867526,3480000
2025-09-25,24 News hd,4187081876,9250000
2025-09-25,Bol News,4107865758,8130000
2025-09-25,Hum News,561205657,1790000
2025-09-25,Neo news,746046145,2320000
2025-09-26,Geo Entertainment,1537963926,3850000
2025-09-26,Geo News,11255649903,19900000
2025-09-26,Samma Entertainment,91572395,170000
2025-09-26,Samma News,7441382607,13800000
2025-09-26,Dawn news,866374529,2260000
2025-09-26,Express News,1915513535,5290000
2025-09-26,ARY News,9456178211,15500000
2025-09-26,ARY Digital,68413685793,65500000
2025-09-26,Duniya News,5260402561,9270000
2025-09-26,Aaj News,567147773,1780000
2025-09-26,92 News,2180010115,6220000
2025-09-26,GNN News,1882779886,3760000
2025-09-26,Public News,1277425703,3490000
2025-09-26,24 News hd,4187966105,9250000
2025-09-26,Bol News,4108307448,8130000
2025-09-26,Hum News,561917051,1790000
2025-09-26,Neo news,746286261,2320000
2025-09-27,Geo Entertainment,1538558350,3850000
2025-09-27,Geo News,11261390305,20000000
2025-09-27,Samma Entertainment,91607474,170000
2025-09-27,Samma News,7445788431,13800000
2025-09-27,Dawn news,866798856,2260000
2025-09-27,Express News,1917041714,5300000
2025-09-27,ARY News,9458292570,15500000
2025-09-27,ARY Digital,68458807407,65600000
2025-09-27,Duniya News,5262081677,9270000
2025-09-27,Aaj News,567410991,1780000
2025-09-27,92 News,2179082666,6220000
2025-09-27,GNN News,1883605445,3760000
2025-09-27,Public News,1278142080,3490000
2025-09-27,24 News hd,4189165054,9250000
2025-09-27,Bol News,4108951986,8130000
2025-09-27,Hum News,562941749,1790000
2025-09-27,Neo news,746558078,2320000
2025-09-28,Geo Entertainment,1539003095,3850000
2025-09-28,Geo News,11265938445,20000000
2025-09-28,Samma Entertainment,91637981,170000
2025-09-28,Samma News,7448813456,13800000
2025-09-28,Dawn news,867075358,2260000
2025-09-28,Express News,1918292051,5300000
2025-09-28,ARY News,9459691044,15500000
2025-09-28,ARY Digital,68482133593,65600000
2025-09-28,Duniya News,5263221396,9270000
2025-09-28,Aaj News,567675450,1780000
2025-09-28,92 News,2179158980,6220000
